,lead_time,avg_price_per_room,Y_pred,Y_test
31434,193,120.0,1,1
17009,116,61.0,0,1
1118,133,113.6,0,1
13995,43,148.13,0,1
27953,1,81.0,0,0
20614,66,75.0,0,0
19783,54,191.2,0,0
32841,92,137.7,0,0
33187,113,126.65,0,1
15329,73,67.83,0,0
452,52,93.6,0,0
33297,40,106.0,0,0
8214,29,139.0,0,1
22742,113,100.0,0,1
5016,34,89.1,0,0
16280,1,96.0,0,0
26970,32,81.9,0,0
31317,0,64.5,0,0
34452,9,139.0,0,0
36226,66,122.72,0,0
9946,60,93.6,0,0
6529,338,90.67,1,0
14766,22,102.41,0,0
11082,56,132.6,0,1
20108,152,109.0,1,1
26556,2,147.0,0,0
24603,221,48.0,1,0
31108,18,97.0,0,1
14018,31,64.67,0,0
11030,176,125.1,1,1
26847,106,95.2,0,0
16413,122,106.0,0,0
11747,33,139.52,0,1
29120,91,114.3,0,0
35990,74,80.0,0,0
5779,155,130.5,1,1
2149,212,128.7,1,1
22743,1,109.0,0,0
25817,137,112.0,0,0
2345,9,69.5,0,0
32887,45,118.8,0,0
27114,84,87.3,0,1
23656,159,144.0,1,1
7217,125,110.93,0,0
12797,157,102.86,1,1
25967,15,81.0,0,0
28579,7,67.0,0,0
14722,1,74.25,0,0
4694,35,150.3,0,0
30183,13,65.0,0,0
32032,42,97.63,0,1
28358,22,174.0,0,0
26968,0,107.0,0,0
9325,56,71.52,0,0
25777,9,184.0,0,0
34415,0,90.0,0,0
18076,317,120.0,1,1
12842,28,65.0,0,0
33975,61,140.4,0,0
28342,97,96.3,0,0
36164,1,12.0,0,1
16544,75,85.5,0,1
12943,16,130.0,0,0
18858,150,101.0,0,0
1747,219,96.3,1,1
14203,0,81.0,0,0
16006,71,98.0,0,0
23811,47,72.36,0,0
34595,100,82.88,0,1
27333,103,137.7,0,0
9978,40,109.8,0,0
10546,116,76.0,0,0
11679,12,132.39,0,0
1278,76,64.6,0,0
10298,38,88.0,0,1
1061,1,121.5,0,0
15109,198,90.0,1,1
27606,2,65.0,0,0
17937,3,106.0,0,1
8668,276,61.0,1,1
15117,75,75.0,0,0
35197,57,90.67,0,0
9308,103,80.0,0,0
28058,151,71.0,0,0
22765,160,130.05,1,1
2602,1,95.48,0,0
29838,20,149.0,0,0
57,117,93.6,0,0
18833,6,80.0,0,0
33056,9,104.0,0,0
28930,102,130.5,0,0
16978,0,0.0,0,0
2820,50,67.5,0,0
27150,159,143.55,1,1
22129,280,110.0,1,1
1963,167,90.9,1,1
34943,6,98.0,0,0
11692,14,231.0,0,0
21585,1,0.0,0,0
33454,54,118.6,0,0
17521,197,72.25,1,0
23960,64,114.33,0,1
6854,50,112.2,0,1
16735,185,79.2,1,1
18798,6,65.0,0,0
10742,43,68.0,0,0
32846,42,135.0,0,0
28979,103,115.0,0,1
21530,129,80.75,0,0
6311,114,57.73,0,0
6777,5,196.0,0,0
33886,54,121.5,0,1
35364,102,119.0,0,1
21325,46,86.4,0,0
1187,16,105.4,0,0
19098,14,65.0,0,0
7801,224,60.0,1,0
3597,108,158.4,0,1
10965,81,85.68,0,0
5250,3,133.0,0,0
3983,85,57.0,0,1
8237,134,105.3,0,1
14214,39,101.5,0,0
18218,34,79.8,0,0
14469,28,220.53,0,0
7947,11,110.46,0,0
26277,2,81.75,0,0
27666,1,105.0,0,0
14743,204,90.95,1,0
6055,57,77.85,0,1
31143,110,70.0,0,0
19739,15,130.0,0,0
28707,213,130.0,1,1
9305,202,109.8,1,1
17705,138,139.5,0,0
36112,83,118.8,0,1
29601,34,85.5,0,0
14066,83,70.03,0,0
10263,30,88.56,0,0
23787,4,180.0,0,0
2671,20,76.5,0,0
5705,131,114.3,0,1
19295,30,98.1,0,0
14003,32,116.1,0,0
19643,113,75.0,0,0
35253,26,139.0,0,1
16559,38,117.9,0,0
9933,16,91.8,0,0
9021,59,96.99,0,0
34780,33,85.5,0,0
10975,8,80.75,0,0
7643,78,130.2,0,1
33981,15,180.0,0,0
28539,48,109.65,0,1
9170,180,114.75,1,1
21897,17,91.0,0,1
27179,11,0.0,0,0
175,2,89.0,0,0
1734,59,95.0,0,0
20338,39,144.9,0,1
25902,38,67.5,0,0
14129,13,100.0,0,0
4219,8,103.0,0,0
14687,45,72.9,0,1
27794,111,120.0,0,1
4820,96,90.9,0,1
20534,35,67.5,0,1
36091,56,126.0,0,0
3220,271,101.33,1,1
6602,11,68.53,0,0
20662,213,130.0,1,1
13927,118,114.3,0,0
472,157,76.5,0,0
23548,5,90.0,0,0
18376,16,76.0,0,0
24203,13,95.0,0,0
21714,13,76.0,0,0
13232,63,63.75,0,0
16206,3,168.0,0,0
7844,67,99.45,0,0
31591,7,85.0,0,0
17792,76,80.1,0,1
359,19,95.0,0,0
14900,42,80.3,0,0
17207,31,81.9,0,0
3244,61,106.25,0,0
19714,189,90.95,1,0
22318,4,242.0,0,1
19299,204,72.75,1,0
21016,75,105.0,0,1
19610,8,78.3,0,0
16697,1,0.0,0,0
2264,3,78.3,0,0
17656,116,101.58,0,1
2590,53,74.8,0,0
9640,75,52.85,0,0
1040,110,94.5,0,1
2092,2,131.0,0,0
7836,134,65.0,0,0
17815,5,136.0,0,0
23604,92,90.95,0,0
2298,60,87.3,0,1
1150,0,133.0,0,1
12767,386,115.0,1,1
26566,55,104.0,0,0
8174,29,74.23,0,1
19986,17,135.0,0,1
21629,180,129.7,1,1
16637,86,104.4,0,0
5140,254,100.7,1,1
3007,193,65.0,1,1
6397,46,69.0,0,0
27362,18,123.5,0,0
9846,188,130.0,1,1
25097,37,95.0,0,0
15386,90,133.2,0,0
1794,85,98.0,0,0
12026,211,100.0,1,1
6977,111,72.25,0,0
16816,5,224.0,0,0
20425,18,75.0,0,0
25127,263,110.0,1,1
7041,143,103.5,0,0
7193,154,72.25,0,0
25070,49,75.0,0,0
21828,0,85.0,0,0
4676,118,110.0,0,0
6885,231,78.3,1,1
20067,39,101.5,0,0
28151,32,149.4,0,1
2634,56,116.1,0,0
35690,163,100.8,1,1
13957,245,75.0,1,1
21799,113,79.0,0,1
15963,17,117.04,0,0
8812,12,72.0,0,0
11354,92,106.08,0,0
5991,81,79.2,0,0
15914,14,120.0,0,0
21645,77,116.1,0,1
27567,21,85.0,0,1
19833,166,137.7,1,1
19497,245,75.0,1,1
6922,61,159.3,0,1
11396,19,90.0,0,0
32391,198,90.95,1,0
13825,19,165.0,0,0
12506,36,53.97,0,0
25659,41,76.5,0,0
2792,148,217.11,0,1
7926,1,198.0,0,0
6663,95,72.0,0,0
14008,133,151.2,0,0
3763,7,237.0,0,0
1753,220,80.75,1,0
34210,292,115.0,1,1
1589,184,130.5,1,1
2558,164,105.3,1,0
14913,115,82.45,0,0
35415,34,147.93,0,0
15903,66,118.8,0,0
14975,27,111.2,0,1
29018,50,149.4,0,0
1964,79,95.0,0,0
15210,32,109.8,0,0
434,15,91.0,0,1
19806,37,85.5,0,0
31373,0,79.0,0,0
33265,100,129.6,0,1
6134,66,126.9,0,1
8046,48,119.85,0,0
27782,189,72.25,1,0
33550,22,156.7,0,0
20182,2,61.38,0,0
23532,6,89.0,0,0
12485,3,95.0,0,0
10651,100,114.3,0,1
27736,62,65.66,0,0
3088,122,128.0,0,0
22347,3,120.0,0,0
22885,190,105.3,1,1
31296,4,95.0,0,0
21562,81,126.9,0,1
12895,39,101.5,0,0
16444,17,152.1,0,0
7549,66,124.5,0,0
3034,104,75.0,0,0
4557,72,84.0,0,0
34061,16,105.82,0,0
1871,33,62.0,0,1
31588,169,80.75,1,0
34994,158,76.5,0,0
35608,135,90.0,0,0
31259,112,58.0,0,0
15291,9,75.0,0,0
25864,14,138.25,0,0
31101,76,130.0,0,0
5647,25,76.5,0,0
8802,80,86.47,0,0
35635,41,169.2,0,0
28459,256,90.95,1,1
15606,145,134.3,1,0
17034,98,65.0,0,0
4793,14,114.0,0,0
1654,191,80.75,1,0
25432,66,118.8,0,0
18357,141,128.8,0,0
26189,315,52.0,1,0
11513,16,131.0,0,1
1846,29,95.04,0,0
7111,43,88.4,0,0
29917,48,94.88,0,0
13856,1,130.94,0,0
23064,105,75.0,0,1
30379,74,80.0,0,0
732,222,158.95,1,1
13121,71,51.96,0,0
36237,6,159.0,0,1
29798,2,134.75,0,0
29965,1,45.0,0,0
25440,43,69.52,0,1
11353,227,92.29,1,1
21780,6,90.2,0,0
20406,72,72.25,0,1
24802,54,87.3,0,1
5149,61,35.2,0,1
15625,13,59.33,0,0
32274,270,62.8,1,1
5758,9,85.0,0,1
2339,66,75.0,0,1
35775,104,104.55,0,1
20472,101,198.9,0,0
1687,60,115.2,0,0
17435,146,106.25,0,0
13195,120,80.75,0,0
3394,105,117.3,0,1
924,182,112.2,1,1
31390,238,94.07,1,0
10598,7,139.0,0,0
11551,60,92.7,0,1
32944,37,94.5,0,0
5259,170,108.3,1,1
3835,21,95.0,0,0
33664,1,161.5,0,0
14126,36,88.4,0,0
21891,62,137.7,0,0
19385,80,81.9,0,1
36058,1,75.0,0,1
21651,1,86.0,0,0
32043,145,131.7,1,0
30132,10,141.0,0,0
8291,0,123.0,0,0
13169,140,70.0,0,0
35216,105,85.05,0,1
23362,74,133.8,0,0
11374,157,90.95,0,1
19817,45,72.0,0,0
14799,14,143.0,0,0
11450,34,90.9,0,0
16385,60,88.4,0,0
33328,142,68.8,0,0
9071,277,89.14,1,0
13132,22,79.2,0,0
35559,2,100.0,0,0
17857,73,73.0,0,0
22501,33,0.0,0,0
25081,291,115.0,1,1
373,56,185.0,0,0
24452,9,201.0,0,0
1114,68,65.0,0,0
11990,65,143.7,0,0
27440,6,97.02,0,0
5317,48,89.1,0,0
13474,39,109.0,0,0
19127,0,65.0,0,0
6541,286,91.0,1,0
13624,161,130.0,1,1
26283,141,123.8,0,0
15885,0,140.0,0,0
22145,10,99.2,0,0
4277,73,119.85,0,0
20895,117,79.69,0,0
11661,25,68.0,0,0
30739,17,157.5,0,0
24081,81,95.2,0,1
18097,170,95.63,1,1
6197,39,67.0,0,0
7156,1,65.0,0,1
36268,166,110.0,1,1
24453,102,105.0,0,0
34909,3,80.1,0,0
30905,75,97.54,0,0
21341,17,224.33,0,1
5375,80,136.0,0,0
19769,23,119.0,0,1
4249,179,108.9,1,1
8875,81,65.0,0,1
24182,72,87.3,0,1
8692,56,93.6,0,0
30822,187,80.75,1,0
29767,26,144.5,0,0
26787,28,73.39,0,0
4671,45,65.0,0,1
22216,0,0.0,0,0
23675,18,107.0,0,0
32873,43,166.5,0,0
524,4,77.77,0,0
19625,14,75.0,0,0
33085,3,82.88,0,0
24356,72,149.4,0,0
15412,75,82.45,0,1
2387,163,80.75,0,0
6413,204,72.75,1,0
29019,45,101.03,0,0
13987,92,70.0,0,0
31895,286,117.0,1,1
14311,149,80.75,0,0
31148,164,100.0,1,1
4393,93,60.0,0,0
35082,50,83.66,0,1
21236,7,119.0,0,0
3013,83,75.0,0,0
13905,23,187.0,0,0
33127,8,126.0,0,0
9237,144,96.9,0,0
24607,90,96.9,0,0
14845,233,90.0,1,1
11464,48,111.6,0,0
26907,61,93.6,0,0
17235,19,90.0,0,0
12466,26,65.0,0,0
34983,72,108.0,0,0
23086,17,114.4,0,0
1920,60,75.0,0,0
1267,10,107.0,0,1
15015,113,100.0,0,1
1830,19,95.0,0,0
6374,1,180.0,0,0
27579,18,80.0,0,0
31110,282,76.67,1,0
14983,20,240.0,0,1
34703,160,132.3,1,1
7900,101,80.75,0,1
11303,59,119.4,0,0
6574,29,66.0,0,0
33306,14,109.0,0,0
22755,56,82.0,0,0
26468,64,85.0,0,0
9901,45,94.5,0,0
26387,8,89.0,0,0
31545,50,145.69,0,1
19728,2,118.0,0,0
12291,16,31.0,0,0
20714,132,140.27,0,1
32478,211,100.0,1,1
2628,3,112.0,0,0
26665,163,115.0,1,1
14935,119,177.3,0,0
16650,104,146.7,0,0
32405,245,110.0,1,1
26504,279,110.0,1,1
15159,361,91.0,1,1
12537,24,111.6,0,0
25125,4,0.0,0,0
5884,257,80.0,1,0
6964,219,152.99,1,1
17480,103,134.1,0,1
12772,62,96.23,0,1
13648,93,149.1,0,1
12275,80,74.8,0,1
12987,134,65.0,0,0
20151,192,102.0,1,1
8031,87,78.3,0,1
21480,1,185.0,0,0
2726,54,118.2,0,0
11831,39,198.9,0,1
16950,51,99.0,0,0
11344,214,90.95,1,0
14299,5,64.0,0,0
35636,141,137.7,0,0
18740,39,101.5,0,0
47,55,104.0,0,0
30567,64,105.6,0,0
7543,8,159.75,0,0
7682,99,91.45,0,0
16292,12,93.0,0,0
1147,6,104.0,0,0
33305,2,151.0,0,0
27569,265,115.0,1,1
328,19,90.0,0,0
11341,292,115.0,1,1
32667,67,132.3,0,0
23789,175,85.5,1,0
2658,127,160.2,0,0
29932,305,89.0,1,1
9734,27,89.0,0,0
10417,110,114.3,0,0
32739,21,183.15,0,0
24103,32,149.4,0,0
7658,48,168.3,0,0
31021,1,113.6,0,0
26330,65,113.4,0,0
13063,118,110.0,0,0
18137,127,90.0,0,0
13640,0,89.0,0,0
22795,1,80.0,0,0
30161,83,109.8,0,0
19329,169,106.0,1,1
9674,40,83.9,0,0
18768,14,77.88,0,0
32684,98,50.33,0,0
21015,12,125.8,0,0
20345,229,96.3,1,0
20769,17,151.0,0,0
5319,275,62.8,1,1
5843,195,72.25,1,0
29572,8,65.0,0,0
35532,3,66.0,0,0
23575,103,77.29,0,1
34853,1,75.0,0,0
33661,83,112.2,0,0
8877,85,85.0,0,0
17985,157,68.0,0,0
29065,50,150.3,0,0
11579,52,132.9,0,1
21226,53,79.2,0,0
9092,54,75.0,0,0
22397,51,103.7,0,0
5532,14,85.0,0,1
8684,61,91.0,0,0
7857,0,96.0,0,0
32238,0,65.0,0,0
9080,136,68.55,0,0
18797,150,41.43,0,0
35708,54,65.0,0,0
10988,192,95.0,1,0
11117,18,141.0,0,1
22214,9,105.0,0,0
2797,68,114.5,0,0
9105,7,98.13,0,0
23472,145,94.5,0,1
3968,5,75.24,0,0
6839,208,80.75,1,1
8947,100,100.0,0,1
26525,62,143.1,0,1
30708,269,70.0,1,0
23222,21,104.43,0,0
22118,16,117.5,0,0
15739,171,92.82,1,1
18803,12,177.0,0,0
11165,63,116.0,0,0
2937,250,95.0,1,1
8323,16,100.0,0,0
10039,106,84.58,0,0
11389,140,70.0,0,0
30758,114,140.4,0,0
21637,28,67.0,0,0
22384,8,86.0,0,0
6071,63,140.4,0,1
16881,258,110.0,1,1
30337,8,67.5,0,0
13793,19,89.3,0,0
29942,48,97.2,0,0
1586,136,90.9,0,0
5069,95,79.56,0,0
13921,60,75.0,0,0
24811,50,101.15,0,1
31629,317,120.0,1,1
457,2,87.78,0,0
16677,86,95.85,0,0
28395,36,104.0,0,0
34069,33,69.5,0,0
10689,64,116.1,0,0
14773,28,332.57,0,0
33999,159,70.0,0,0
8849,15,79.0,0,1
6385,9,86.25,0,0
22821,91,75.0,0,0
24010,78,105.3,0,1
24254,89,74.8,0,0
8170,12,100.0,0,0
16269,125,90.0,0,0
35182,5,125.0,0,0
35000,68,116.1,0,1
9603,3,66.0,0,0
23859,1,79.0,0,0
15763,64,115.03,0,0
25992,15,66.0,0,0
2049,36,75.6,0,0
33819,4,139.0,0,0
13170,34,73.9,0,0
24500,18,160.67,0,0
4675,63,116.1,0,1
31820,55,60.0,0,0
9842,12,105.0,0,0
4714,5,112.0,0,0
31753,57,85.85,0,0
15214,63,99.0,0,0
18007,195,109.23,1,1
2095,26,133.8,0,0
29996,24,117.0,0,1
13375,19,98.0,0,0
32184,0,79.0,0,0
12063,118,107.95,0,0
609,17,100.38,0,0
21241,150,101.0,0,0
16615,13,85.0,0,0
27292,36,115.2,0,1
9789,96,100.13,0,0
18711,116,122.4,0,1
27070,151,72.25,0,0
31692,0,45.0,0,0
26077,180,96.3,1,1
8842,136,80.75,0,0
29983,144,114.3,0,1
29050,49,112.0,0,0
36052,73,59.8,0,0
7918,56,88.01,0,0
13327,7,78.3,0,0
28216,26,133.8,0,0
18865,15,200.0,0,0
16190,5,162.0,0,0
17392,47,120.0,0,0
25509,142,136.85,0,0
30702,142,85.5,0,0
5630,5,154.0,0,0
15266,130,104.4,0,0
4140,275,90.0,1,1
8992,257,101.5,1,1
2420,5,90.0,0,0
11998,13,85.0,0,0
29812,1,65.0,0,0
26682,107,144.0,0,1
11627,52,130.9,0,0
24561,119,68.0,0,1
7846,192,176.95,1,1
16695,12,140.5,0,0
22493,56,99.71,0,0
29363,166,110.0,1,1
15317,66,88.2,0,1
5195,103,80.75,0,0
10096,37,95.0,0,0
4041,25,221.0,0,1
12414,9,103.67,0,0
4537,280,110.0,1,1
2389,10,127.0,0,0
15379,15,153.0,0,0
34543,55,152.1,0,0
8767,29,119.0,0,0
34785,213,80.75,1,1
6349,91,117.9,0,0
22775,18,118.67,0,0
35513,32,109.0,0,0
16082,104,111.78,0,1
20523,163,100.0,1,1
7646,12,126.1,0,0
10523,41,85.67,0,0
3579,76,94.5,0,0
12144,84,177.3,0,0
356,1,60.0,0,1
25761,110,94.5,0,1
36101,117,66.14,0,0
17307,133,97.92,0,0
27638,130,107.95,0,0
34850,166,110.0,1,1
32339,18,101.25,0,1
24725,128,99.9,0,0
19446,35,128.4,0,1
31749,103,76.5,0,1
23279,280,110.0,1,1
34621,136,76.16,0,1
15967,2,94.5,0,1
18871,275,62.8,1,1
8495,24,184.33,0,0
4185,80,72.25,0,0
36051,0,137.0,0,0
3424,67,89.24,0,0
29419,124,97.55,0,0
17111,5,130.13,0,0
20554,73,69.53,0,0
10094,51,108.0,0,1
31901,72,146.7,0,0
20395,50,76.92,0,0
17084,34,88.0,0,0
15756,2,94.5,0,1
5790,89,143.7,0,1
14633,1,91.1,0,0
30517,279,76.5,1,0
22899,73,135.0,0,1
18303,131,94.5,0,1
16073,131,99.9,0,1
35432,1,159.0,0,0
28718,90,75.0,0,0
32886,26,102.72,0,1
1468,14,114.0,0,0
6082,135,80.75,0,1
31245,1,0.0,0,0
35637,265,115.0,1,1
10713,27,74.8,0,0
35294,71,0.0,0,0
31935,21,130.9,0,1
2376,1,95.0,0,0
32373,6,69.0,0,0
24158,7,115.0,0,0
2693,138,162.0,0,1
19831,271,95.0,1,1
8749,74,109.0,0,0
29883,17,95.0,0,1
29494,4,103.0,0,0
2114,40,125.0,0,0
31578,21,75.0,0,0
9231,208,80.75,1,1
5165,7,215.0,0,0
4554,37,105.0,0,0
27054,104,123.3,0,0
8296,102,108.0,0,0
6870,5,116.0,0,0
31928,20,76.0,0,0
27655,44,74.8,0,0
8552,130,194.85,0,0
31125,19,117.0,0,0
4670,28,207.63,0,0
15073,54,64.37,0,0
4066,41,112.0,0,0
16964,74,109.0,0,0
24226,112,105.3,0,0
3143,70,107.1,0,1
32960,213,130.0,1,1
30698,166,110.0,1,1
31789,36,139.14,0,1
14110,31,110.7,0,1
20282,64,111.6,0,0
14439,72,82.45,0,1
24503,206,99.21,1,1
17464,197,113.4,1,0
2343,0,105.3,0,0
22292,73,63.75,0,0
25664,256,90.0,1,0
10518,193,189.0,1,1
26505,7,71.0,0,0
5197,39,65.0,0,0
26745,71,142.5,0,0
8742,29,201.25,0,0
20761,1,87.82,0,0
30892,11,77.25,0,0
17970,433,70.0,1,1
31691,6,152.0,0,1
1070,27,95.0,0,0
11941,336,78.0,1,0
3211,19,80.0,0,0
28592,160,115.0,1,1
32774,108,72.25,0,0
24717,106,124.2,0,1
28033,36,147.6,0,0
27158,38,89.1,0,0
5282,116,135.9,0,0
23772,59,104.64,0,0
33195,115,75.0,0,0
2916,44,96.3,0,0
29473,76,80.75,0,0
11848,29,148.0,0,0
23524,247,115.0,1,1
13882,1,88.0,0,0
3652,45,125.1,0,0
16874,292,115.0,1,1
24606,265,90.0,1,0
22578,0,142.0,0,0
20641,104,91.44,0,0
1049,3,80.0,0,0
35101,150,90.0,0,0
14478,157,117.68,1,1
32236,103,151.2,0,1
1047,305,89.0,1,1
12457,165,83.58,1,0
22832,6,109.75,0,0
23032,6,80.0,0,0
14788,124,158.95,0,0
31639,55,137.7,0,1
23679,4,80.0,0,0
8900,11,95.0,0,0
1705,4,137.0,0,0
26040,24,114.0,0,0
25103,18,136.0,0,1
10666,135,80.75,0,0
14762,59,189.0,0,0
26657,205,125.0,1,1
17604,93,90.3,0,1
8801,56,116.1,0,0
27729,40,150.3,0,1
5903,0,75.0,0,1
25006,222,80.75,1,0
8917,174,99.45,1,0
6133,179,113.4,1,1
9816,20,134.1,0,0
23693,190,103.5,1,1
11132,188,130.0,1,1
29614,88,149.4,0,1
3924,41,62.0,0,0
7943,6,138.0,0,0
14077,125,137.7,0,1
22591,99,137.7,0,0
28706,21,85.0,0,0
21369,28,79.0,0,1
9605,92,80.75,0,0
32626,22,0.0,0,0
12471,18,96.0,0,0
20880,3,0.0,0,0
9009,7,106.0,0,1
17557,16,109.0,0,0
8333,84,151.59,0,0
3330,77,109.8,0,0
26541,90,109.8,0,0
4051,203,137.7,1,1
33353,164,108.0,1,1
12206,103,118.8,0,1
29795,0,97.0,0,0
5614,68,116.1,0,1
25942,197,113.4,1,0
3187,222,116.1,1,1
23054,1,211.76,0,0
3352,14,79.0,0,1
32463,3,79.0,0,0
18365,28,70.0,0,1
4465,85,116.1,0,0
24365,36,81.9,0,1
19832,177,93.38,1,0
11640,54,130.05,0,0
34108,29,85.0,0,0
21128,58,88.29,0,0
322,245,75.0,1,1
24050,105,75.0,0,1
5635,227,72.9,1,1
22897,37,103.35,0,0
4983,166,99.78,1,0
6597,2,81.75,0,0
35841,92,150.3,0,1
12685,2,104.0,0,0
19630,11,102.0,0,0
11149,0,79.0,0,0
5342,4,67.0,0,0
14932,213,130.0,1,1
15509,30,139.28,0,1
26268,31,159.3,0,0
26036,245,110.0,1,1
11490,92,76.5,0,1
12540,73,75.0,0,0
27595,93,115.0,0,1
29882,1,12.0,0,0
2484,120,68.0,0,1
14404,38,81.9,0,1
32833,77,75.0,0,0
2091,140,70.0,0,0
1261,7,150.15,0,1
14573,32,73.0,0,0
8352,1,60.0,0,1
22841,0,80.3,0,0
27475,130,96.9,0,0
15607,94,119.0,0,0
13810,7,104.0,0,1
22920,73,117.0,0,0
10620,31,129.0,0,0
23981,0,120.0,0,0
30371,144,80.75,0,0
11159,28,130.8,0,1
35553,13,65.0,0,0
3413,78,60.0,0,0
35483,55,92.0,0,0
30200,118,189.0,0,0
14448,36,67.32,0,0
15988,166,110.0,1,1
24315,79,88.4,0,1
1321,13,84.0,0,0
19148,15,124.0,0,0
24209,39,64.67,0,0
17840,219,76.67,1,0
24592,12,93.0,0,1
13140,18,197.0,0,1
5846,62,75.0,0,0
32671,76,79.2,0,1
2147,301,115.0,1,1
1786,0,126.0,0,0
13635,13,95.0,0,0
33079,69,120.0,0,1
34150,107,120.0,0,0
35027,0,0.0,0,0
6974,197,96.3,1,1
28811,0,95.0,0,0
13734,53,81.7,0,0
21070,67,63.75,0,0
1818,99,86.0,0,0
26136,93,105.3,0,1
22005,1,128.0,0,0
15288,188,130.0,1,1
10092,1,159.0,0,0
27665,0,0.0,0,0
23473,57,158.4,0,1
7561,174,103.5,1,1
31690,40,118.8,0,1
23349,124,94.5,0,1
19411,19,80.0,0,0
30564,63,107.1,0,0
18132,26,43.5,0,0
32053,51,75.0,0,0
33209,28,89.0,0,0
8178,101,79.2,0,1
30209,20,89.0,0,0
36250,6,0.0,0,0
32985,6,122.48,0,0
13480,18,148.0,0,0
20915,86,87.5,0,0
34992,74,68.0,0,0
24949,3,110.0,0,0
24458,34,177.33,0,0
34144,224,97.96,1,0
35089,418,107.0,1,1
8678,29,89.9,0,0
31804,263,110.0,1,1
15231,166,99.45,1,1
29078,74,109.0,0,0
21937,0,109.0,0,0
15413,51,88.0,0,0
28541,156,81.25,0,0
27594,187,111.35,1,1
21831,18,94.96,0,0
15671,26,104.0,0,1
598,74,55.9,0,0
13858,2,200.0,0,0
32748,35,66.53,0,0
24351,229,70.44,1,1
11327,14,100.0,0,0
10465,220,213.0,1,1
43,41,98.1,0,1
26792,12,92.0,0,0
12561,26,119.0,0,1
26962,0,0.0,0,0
20031,33,80.3,0,0
9692,292,109.0,1,1
9392,24,122.0,0,0
29553,2,90.78,0,0
11761,111,82.45,0,0
31487,26,165.0,0,0
6065,63,149.4,0,0
2282,151,200.0,1,1
4756,3,70.0,0,0
20605,1,135.0,0,0
24470,34,60.0,0,0
34899,77,94.5,0,1
23932,74,101.5,0,0
13161,36,135.9,0,0
4493,36,63.06,0,1
35263,140,70.0,0,0
29317,151,71.0,0,0
22674,39,109.0,0,0
27069,36,131.4,0,1
17672,3,91.0,0,0
21189,196,80.75,1,0
12127,70,100.0,0,0
17476,0,75.0,0,0
16120,68,61.5,0,0
13030,271,101.33,1,1
23572,1,79.0,0,0
25351,69,111.3,0,0
7639,33,154.8,0,0
15338,24,99.0,0,0
14024,49,80.3,0,0
23465,1,95.0,0,0
35367,133,99.3,0,0
35495,39,100.62,0,0
20132,1,98.3,0,0
3591,49,84.45,0,0
2839,185,103.5,1,0
19210,22,140.0,0,0
22361,91,118.8,0,0
29585,13,75.0,0,0
2859,31,85.0,0,0
28600,205,69.36,1,0
17598,91,132.3,0,1
8347,26,102.72,0,1
21895,36,88.0,0,0
25789,53,68.0,0,0
21095,7,65.0,0,0
20276,3,119.0,0,0
21577,1,131.0,0,1
31860,11,62.37,0,0
28104,276,116.33,1,1
23650,3,131.0,0,0
28547,119,83.0,0,0
36198,144,114.3,0,0
9876,6,114.4,0,0
29579,23,139.0,0,0
34585,1,99.0,0,0
32242,78,82.45,0,0
6979,3,92.6,0,1
33634,101,80.75,0,0
14700,39,203.85,0,0
16249,296,117.0,1,1
6665,335,80.0,1,0
6861,188,130.0,1,1
19961,24,109.0,0,0
15511,0,95.0,0,0
32619,159,99.45,1,1
33435,135,90.0,0,0
13871,0,79.0,0,0
2567,178,124.5,1,1
22192,301,90.0,1,0
19883,97,79.8,0,1
31632,76,41.0,0,0
7387,75,116.1,0,1
33648,12,60.0,0,0
21886,95,73.95,0,0
16395,19,66.57,0,0
30294,4,75.0,0,0
21279,168,85.0,1,1
749,25,149.4,0,1
21676,22,94.86,0,0
20525,62,75.0,0,0
18379,49,72.0,0,0
915,0,81.0,0,0
22141,39,87.0,0,0
24028,102,109.0,0,0
26748,71,168.3,0,1
1771,74,102.68,0,0
1185,377,90.0,1,0
18737,11,97.0,0,0
2261,29,85.0,0,0
7849,12,101.0,0,0
11218,86,100.0,0,0
12698,64,85.93,0,0
21169,82,83.87,0,0
17405,26,120.0,0,0
5804,315,52.0,1,0
4009,61,207.64,0,0
24269,247,115.0,1,1
832,32,85.0,0,0
10240,158,75.6,0,1
22750,36,150.3,0,1
14361,100,150.3,0,1
5363,29,150.17,0,0
13407,104,110.1,0,0
12096,1,146.0,0,0
32979,39,101.5,0,0
4991,26,67.87,0,0
9931,104,75.0,0,0
10980,97,135.9,0,0
28398,39,144.9,0,0
15542,29,81.2,0,1
940,40,71.64,0,0
17862,250,95.0,1,1
13106,132,113.4,0,1
20065,58,116.1,0,1
19615,104,108.0,0,1
19974,1,89.25,0,0
5360,0,109.0,0,0
5380,31,162.35,0,1
12112,151,71.0,0,0
32726,67,149.4,0,1
8533,0,74.54,0,0
32088,0,40.0,0,0
6972,273,109.0,1,1
13741,117,105.3,0,0
23586,5,89.0,0,0
33159,37,60.0,0,0
4819,141,163.8,0,0
28727,3,65.0,0,0
33524,265,115.0,1,1
14583,64,117.9,0,0
16737,35,107.1,0,0
24569,117,76.5,0,1
19114,28,235.5,0,0
2053,73,126.9,0,0
8970,196,80.75,1,0
6255,56,120.0,0,0
28634,44,108.0,0,1
26948,16,170.0,0,0
587,61,118.8,0,0
7699,118,120.0,0,0
